Date,Product_Name,Category,Unit_Size_kg,Unit_Price_PHP,Quantity_Sold,Sales_Value_PHP,Remaining_Stocks,Restock_Quantity
2024-11-22,Planters Products Pig Feed,Feeds,25,1153.78,6,6922.68,7,12
2024-11-22,Ace NPK 15-15-30,Fertilizer,25,1621.57,13,21080.41,6,14
2024-11-18,SunRice Jasmine,Rice,25,1149.98,11,12649.78,9,11
2024-11-18,Imported Basmati Rice,Rice,25,1231.55,13,16010.15,1,8
2024-11-18,Farmboy Rice,Rice,25,1089.53,17,18522.01,8,16
2024-11-18,Golden Harvest Rice,Rice,25,1149.42,9,10344.78,9,9
2024-11-18,Dona Carmen Rice,Rice,25,1097.13,18,19748.34,3,13
2024-11-18,Dona Maria Rice,Rice,25,1168.87,1,1168.87,9,9
2024-11-18,Goldenmine Malagkit,Rice,25,1144.6,14,17169.0,2,12
2024-11-18,Farmboy Rice,Rice,25,1118.53,11,12303.83,4,7
2024-11-18,Sinandomeng Rice,Rice,25,1297.9,7,9085.3,6,11
2024-11-18,Dona Carmen Rice,Rice,25,1030.83,10,10308.3,4,10
2024-11-18,Blueberry 5451 Rice,Rice,25,1209.6,15,18144.0,8,14
2024-11-18,Dinorado Rice,Rice,25,1264.98,12,15179.76,4,12
2024-11-18,Kanto Japanese Rice,Rice,25,1183.13,16,18930.08,6,18
2024-11-18,Sinandomeng Rice,Rice,25,1281.87,15,19228.05,5,11
2024-11-18,Blueberry 5451 Rice,Rice,25,1187.76,12,14253.12,9,15
2024-11-18,Kanto Japanese Rice,Rice,25,1212.22,13,15758.86,9,19
2024-11-18,Nueva Ecija Special Rice,Rice,25,1219.68,14,17075.52,7,12
2024-11-15,Amigo Planters Prilled Urea,Fertilizer,25,1307.87,5,6539.35,9,5
2024-11-15,Atlas MOP 50 kg,Fertilizer,25,877.81,19,16678.39,8,19
2024-11-15,Single Super Phosphate SSP,Fertilizer,25,1757.31,13,22845.03,3,7
2024-11-15,Soil Conditioner Organic 25 kg,Fertilizer,25,650.84,14,9111.76,8,13
2024-11-15,GMC Broiler Feed,Feeds,25,1172.43,14,16414.02,9,18
2024-11-15,Cargill Starter Mash 25 kg,Feeds,25,1294.79,4,5179.16,6,9
2024-11-15,Selecta Pig Mash,Feeds,25,1572.17,9,14149.53,5,5
2024-11-15,Charoen Pokphand Broiler Starter,Feeds,25,1235.16,17,20997.72,1,15
2024-11-15,B-MEG Pig Starter,Feeds,25,1165.22,14,16313.08,9,15
2024-11-15,B-MEG Pig Starter,Feeds,25,1142.64,8,9141.12,9,8
2024-11-15,Pilmico Broiler Starter,Feeds,25,1091.61,0,0.0,9,3
2024-11-11,Dona Carmen Rice,Rice,25,1062.1,7,7434.7,9,7
2024-11-11,Lion Ivory Classic Premium Rice,Rice,25,1170.76,9,10536.84,9,9
2024-11-11,Golden Harvest Rice,Rice,25,1134.62,17,19288.54,8,17
2024-11-11,Nueva Ecija Special Rice,Rice,25,1202.31,13,15630.03,8,12
2024-11-11,Nueva Ecija Special Rice,Rice,25,1207.64,11,13284.04,4,6
2024-11-11,Dona Carmen Rice,Rice,25,1112.43,14,15574.02,9,15
2024-11-11,Blueberry 5451 Rice,Rice,25,1229.4,10,12294.0,9,10
2024-11-11,Blueberry 5451 Rice,Rice,25,1197.01,8,9576.08,9,14
2024-11-11,Sinandomeng Rice,Rice,25,1300.9,0,0.0,9,6
2024-11-11,Dona Maria Rice,Rice,25,1148.85,9,10339.65,9,10
2024-11-11,Farmboy Rice,Rice,25,1103.87,6,6623.22,9,6
2024-11-11,Farmboy Rice,Rice,25,1114.34,13,14486.42,9,13
2024-11-11,Kanto Japanese Rice,Rice,25,1180.61,9,10625.49,9,9
2024-11-11,Kanto Japanese Rice,Rice,25,1161.36,14,16259.04,3,8
2024-11-08,B-MEG Pig Starter,Feeds,25,1198.2,13,15576.6,7,17
2024-11-08,Starter Crumble 10 kg,Feeds,25,1332.17,6,7993.02,3,7
2024-11-08,Cargill Starter Mash 25 kg,Feeds,25,1315.95,24,31582.8,2,19
2024-11-08,B-MEG Broiler Starter,Feeds,25,1530.24,12,18362.88,9,13
2024-11-08,B-MEG Broiler Starter,Feeds,25,1528.35,13,19868.55,8,12
2024-11-08,Cargill Starter Mash,Feeds,25,1104.26,19,19876.68,3,17
2024-11-08,Soil Conditioner Organic 25 kg,Fertilizer,25,668.55,4,2674.2,9,10
2024-11-08,Planters Products Pig Feed,Feeds,25,1087.32,10,11960.52,9,11
2024-11-08,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1323.23,20,26464.6,8,19
2024-11-08,Amigo Planters Prilled Urea,Fertilizer,25,1289.7,19,24504.3,9,19
2024-11-08,Planters Products Pig Feed,Feeds,25,1105.57,11,12161.27,9,11
2024-11-08,Purina Chick Starter,Feeds,25,1298.79,2,2597.58,9,2
2024-11-08,Dairy Cattle Concentrate 25 kg,Feeds,25,1484.13,17,25230.21,9,17
2024-11-08,Nova Prima Poultry Mash 25 kg,Feeds,25,992.34,18,16869.78,4,12
2024-11-08,Purina Chick Starter,Feeds,25,1361.02,18,24498.36,7,17
2024-11-08,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1294.57,14,18123.98,9,16
2024-11-04,Goldenmine Malagkit 25 kg,Rice,25,1645.66,10,16456.6,9,10
2024-11-04,Lion Ivory Classic Premium Rice,Rice,25,1139.44,8,9115.52,9,8
2024-11-04,Lion Ivory Classic Premium Rice,Rice,25,1156.16,19,21967.04,8,18
2024-11-04,Farmboy Rice,Rice,25,1129.27,8,9034.16,9,8
2024-11-04,Milagrosa Rice,Rice,25,1166.79,8,9334.32,9,9
2024-11-04,Dinorado Rice,Rice,25,1289.67,12,15476.04,8,11
2024-11-04,Blueberry 5451 Rice,Rice,25,1236.72,10,11130.48,0,5
2024-11-04,Farmboy Rice,Rice,25,1146.13,8,9169.04,9,8
2024-11-04,Kanto Japanese Rice,Rice,25,1190.67,0,0.0,9,7
2024-11-04,Sinandomeng Rice,Rice,25,1290.51,14,18067.14,6,19
2024-11-04,Nueva Ecija Special Rice,Rice,25,1175.61,16,18809.76,1,12
2024-11-04,Goldenmine Malagkit,Rice,25,1137.11,11,12508.21,9,11
2024-11-04,Goldenmine Malagkit,Rice,25,1137.59,12,13651.08,3,6
2024-11-04,Golden Harvest Rice,Rice,25,1122.98,7,8983.84,9,8
2024-11-04,Dona Carmen Rice,Rice,25,1053.2,9,9478.8,1,7
2024-11-04,Dona Maria Rice,Rice,25,1148.95,9,10340.55,9,9
2024-11-04,La Union Premium Rice,Rice,25,1033.87,23,23779.01,5,19
2024-11-04,Imported Basmati Rice,Rice,25,1221.07,5,6105.35,9,8
2024-11-01,B-MEG Pig Starter,Feeds,25,1138.75,7,7971.25,9,7
2024-11-01,Cargill Starter Mash,Feeds,25,1123.51,13,14605.63,9,16
2024-11-01,Pilmico Broiler Starter,Feeds,25,1098.6,4,4394.4,9,4
2024-11-01,B-MEG Broiler Starter,Feeds,25,1520.21,4,6080.84,8,5
2024-11-01,B-MEG Pig Starter,Feeds,25,1137.59,13,14788.67,9,13
2024-11-01,B-MEG Pig Starter,Feeds,25,1169.7,12,14036.4,9,15
2024-11-01,San Miguel Poultry Finisher 25 kg,Feeds,25,701.87,16,11229.92,7,14
2024-11-01,Purina Chick Starter,Feeds,25,1375.86,14,19262.04,9,14
2024-11-01,CPF Fish Pellets,Feeds,25,1247.45,11,13721.95,9,11
2024-11-01,Planters Products Pig Feed,Feeds,25,1127.58,5,4510.32,9,5
2024-11-01,Purina Chick Starter,Feeds,25,1349.63,17,22943.71,8,16
2024-11-01,Purina Chick Starter,Feeds,25,1313.67,17,22332.39,9,17
2024-11-01,Amigo Planters Prilled Urea,Fertilizer,25,1317.84,18,23721.12,7,16
2024-11-01,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,2042.24,13,26549.12,9,13
2024-11-01,Selecta Pig Mash,Feeds,25,1546.85,16,24749.6,1,8
2024-11-01,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1293.06,6,7758.36,9,8
2024-11-01,Soil Conditioner Organic 50 kg,Fertilizer,25,1532.03,10,15320.3,9,11
2024-11-01,Atlas Prilled Urea,Fertilizer,25,1548.22,22,34060.84,6,19
2024-11-01,Cargill Grower Pellets 25 kg,Feeds,25,1290.91,1,1290.91,9,9
2024-10-28,Dinorado Rice,Rice,25,1162.3,4,4649.2,9,13
2024-10-28,Nueva Ecija Special Rice,Rice,25,1192.67,20,23853.4,8,19
2024-10-28,Dona Carmen Rice,Rice,25,1045.26,20,20905.2,8,19
2024-10-28,Lion Ivory Classic Premium Rice,Rice,25,1080.39,22,23768.58,2,16
2024-10-28,SunRice Jasmine,Rice,25,1134.74,1,1134.74,9,2
2024-10-28,Goldenmine Malagkit,Rice,25,1105.7,0,0.0,9,1
2024-10-28,Dona Maria Rice,Rice,25,1073.3,12,12879.6,9,12
2024-10-28,Dona Maria Rice,Rice,25,1080.9,18,19456.2,6,15
2024-10-28,Kanto Japanese Rice,Rice,25,1141.97,8,9135.76,8,10
2024-10-28,Kanto Japanese Rice,Rice,25,1118.6,16,17897.6,0,12
2024-10-28,Blueberry 5451 Rice,Rice,25,1162.3,10,11623.0,6,7
2024-10-28,Imported Basmati Rice,Rice,25,1183.34,12,14200.08,8,12
2024-10-25,GMC Broiler Feed,Feeds,25,1121.04,2,2242.08,9,2
2024-10-25,Atlas Prilled Urea,Fertilizer,25,1416.32,7,9914.24,9,12
2024-10-25,B-MEG Broiler Starter,Feeds,25,1407.47,0,0.0,10,1
2024-10-25,B-MEG Pig Starter,Feeds,25,1105.66,13,14373.58,6,13
2024-10-25,B-MEG Pig Starter,Feeds,25,1114.85,8,8918.8,7,6
2024-10-25,Purina Chick Starter,Feeds,25,1271.54,6,7629.24,9,9
2024-10-25,Amigo Planters Prilled Urea,Fertilizer,25,1279.35,9,11514.15,9,9
2024-10-25,Cargill Starter Mash,Feeds,25,1055.44,19,20053.36,6,15
2024-10-25,Planters Products Pig Feed,Feeds,25,1042.55,9,9382.95,9,11
2024-10-25,B-MEG Pig Starter,Feeds,25,1057.54,11,11632.94,8,12
2024-10-25,Starter Mash with Probiotic 25 kg,Feeds,25,1290.29,5,7741.74,9,6
2024-10-25,B-MEG Pig Starter,Feeds,25,1103.59,5,5517.95,9,8
2024-10-25,Dairy Cattle Concentrate 25 kg,Feeds,25,1442.81,6,8656.86,9,6
2024-10-25,Single Super Phosphate SSP,Fertilizer,25,1661.38,6,8306.9,9,5
2024-10-25,Soil Conditioner Organic 50 kg,Fertilizer,25,1395.63,17,23725.71,6,15
2024-10-25,Amigo Planters Prilled Urea,Fertilizer,25,1271.27,14,17797.78,7,18
2024-10-21,Imported Basmati Rice,Rice,25,1232.78,24,29586.72,1,19
2024-10-21,Harvester’s Special 5 kg,Rice,25,1033.23,2,2066.46,9,10
2024-10-21,Dinorado Rice,Rice,25,1208.74,12,15713.62,6,10
2024-10-21,Goldenmine Malagkit 2 kg,Rice,25,1056.61,15,15849.15,3,13
2024-10-21,Dona Carmen Rice,Rice,25,1032.85,11,10328.5,9,12
2024-10-21,Lion Ivory Classic Premium Rice,Rice,25,1076.65,5,5383.25,9,8
2024-10-21,Farmboy Rice,Rice,25,1066.97,10,10669.7,7,8
2024-10-21,Kanto Japanese Rice,Rice,25,1125.89,3,3377.67,9,3
2024-10-21,Nueva Ecija Special Rice,Rice,25,1171.82,12,14061.84,5,13
2024-10-21,Hasmin Rice,Rice,25,1586.34,11,17449.74,4,10
2024-10-21,Lion Ivory Classic Premium Rice,Rice,25,1077.47,6,6464.82,5,6
2024-10-21,Dona Maria Rice,Rice,25,1127.5,14,15785.0,6,11
2024-10-21,Goldenmine Malagkit,Rice,25,1051.62,23,24187.26,5,19
2024-10-21,Imported Basmati Rice,Rice,25,1187.34,13,15435.42,9,13
2024-10-21,Kanto Japanese Rice,Rice,25,1144.85,8,9158.8,9,8
2024-10-18,Charoen Pokphand Broiler Starter,Feeds,25,1173.22,10,11732.2,9,10
2024-10-18,Planters Products Pig Feed,Feeds,25,1060.67,3,3182.01,8,7
2024-10-18,B-MEG Broiler Starter,Feeds,25,1370.17,13,17812.21,4,13
2024-10-18,B-MEG Pig Starter,Feeds,25,1125.79,17,19138.43,4,14
2024-10-18,YaraMila Complex 50 kg,Fertilizer,25,924.28,1,924.28,9,7
2024-10-18,Amigo Planters Prilled Urea,Fertilizer,25,1305.48,9,11749.32,9,13
2024-10-18,Atlas Prilled Urea,Fertilizer,25,1481.88,4,5927.52,9,4
2024-10-18,Cargill Grower Pellets 25 kg,Feeds,25,1232.75,17,20956.75,4,16
2024-10-18,Purina Chick Starter,Feeds,25,1286.01,8,10288.08,9,8
2024-10-18,B-MEG Pig Starter,Feeds,25,1088.6,18,19594.8,5,14
2024-10-18,Purina Chick Starter,Feeds,25,1282.43,8,10259.44,5,9
2024-10-18,Amigo Planters Prilled Urea,Fertilizer,25,1278.72,0,0.0,9,1
2024-10-18,Nova Prima Poultry Mash 25 kg,Feeds,25,942.15,18,16958.7,7,16
2024-10-18,GMC Broiler Feed,Feeds,25,1142.13,15,17131.95,2,13
2024-10-18,B-MEG Pig Starter,Feeds,25,1048.62,13,13632.06,7,11
2024-10-18,Pilmico Broiler Starter,Feeds,25,1023.09,17,17392.53,1,16
2024-10-18,B-MEG Pig Starter,Feeds,25,1064.35,18,18093.95,3,19
2024-10-18,Purina Chick Starter,Feeds,25,1264.82,14,17707.48,4,11
2024-10-14,Kanto Japanese Rice,Rice,25,1157.33,17,18517.28,2,15
2024-10-14,Goldenmine Malagkit 2 kg,Rice,25,1067.73,13,13880.49,0,9
2024-10-14,Dona Maria Rice,Rice,25,1090.77,5,5453.85,4,9
2024-10-14,SunRice Jasmine,Rice,25,1116.76,17,18984.92,0,14
2024-10-14,Dinorado Rice,Rice,25,1178.27,10,11782.7,8,9
2024-10-14,Dinorado Rice,Rice,25,1198.52,10,11985.2,9,19
2024-10-14,Milagrosa Rice,Rice,25,1153.33,16,18453.28,3,13
2024-10-14,Kanto Japanese Rice,Rice,25,1131.51,11,12446.61,9,12
2024-10-14,Imported Basmati Rice,Rice,25,1154.05,17,19618.85,7,15
2024-10-14,Dinorado Rice,Rice,25,1205.33,12,14463.96,9,12
2024-10-14,Imported Basmati Rice,Rice,25,1176.74,20,23534.8,2,16
2024-10-14,Dona Carmen Rice,Rice,25,1014.94,23,23343.62,0,19
2024-10-14,Imported Basmati Rice,Rice,25,1141.48,17,19405.16,0,8
2024-10-14,Lion Ivory Classic Premium Rice,Rice,25,1066.33,3,3198.99,6,7
2024-10-14,Goldenmine Malagkit,Rice,25,1102.69,15,16540.35,6,16
2024-10-14,Goldenmine Malagkit,Rice,25,1085.89,22,23889.58,1,19
2024-10-14,Farmboy Rice,Rice,25,1079.46,5,5397.3,9,7
2024-10-11,Nova Prima Poultry Mash 25 kg,Feeds,25,917.68,9,8259.12,9,9
2024-10-11,Amigo Planters Prilled Urea,Fertilizer,25,1281.19,2,2562.38,9,2
2024-10-11,Valap Agri-Gypsum,Fertilizer,25,768.43,3,2305.29,9,6
2024-10-11,B-MEG Broiler Starter,Feeds,25,1388.53,9,12496.77,9,9
2024-10-11,Cargill Starter Mash,Feeds,25,1056.52,12,12678.24,9,15
2024-10-11,B-MEG Pig Starter,Feeds,25,1099.3,14,15390.2,9,14
2024-10-11,CPF Fish Pellets,Feeds,25,1169.58,3,3508.74,9,3
2024-10-11,Charoen Pokphand Broiler Starter,Feeds,25,1210.84,14,16951.76,7,12
2024-10-11,Pilmico Fish Feed,Feeds,25,1104.37,23,25400.51,5,19
2024-10-11,Purina Chick Starter,Feeds,25,1233.89,8,11105.01,9,9
2024-10-11,Ace NPK 15-15-30,Fertilizer,25,1545.65,17,26276.05,6,16
2024-10-11,B-MEG Pig Starter,Feeds,25,1082.91,9,9746.19,6,15
2024-10-11,Cargill Grower Pellets 25 kg,Feeds,25,1173.08,11,12903.88,9,11
2024-10-11,B-MEG Pig Starter,Feeds,25,1072.59,21,22524.39,0,17
2024-10-07,Dinorado Rice,Rice,25,1190.66,16,17859.9,5,11
2024-10-07,Dona Carmen Rice,Rice,25,992.76,10,9927.6,7,17
2024-10-07,Kanto Japanese Rice,Rice,25,1155.81,15,17337.15,9,15
2024-10-07,Imported Basmati Rice,Rice,25,1146.99,23,26380.77,0,19
2024-10-07,Kanto Japanese Rice,Rice,25,1155.94,17,19650.98,3,15
2024-10-07,Sinandomeng Rice,Rice,25,1264.67,20,25293.4,1,19
2024-10-07,Dona Carmen Rice,Rice,25,1011.2,5,5056.0,1,5
2024-10-07,Goldenmine Malagkit,Rice,25,1117.79,16,19002.43,2,17
2024-10-07,Farmboy Rice,Rice,25,1076.05,13,12912.6,0,12
2024-10-07,Golden Harvest Rice,Rice,25,1082.81,0,0.0,9,6
2024-10-07,Golden Harvest Rice,Rice,25,1106.15,17,18804.55,2,14
2024-10-07,Blueberry 5451 Rice,Rice,25,1132.74,19,21522.06,1,13
2024-10-07,Imported Basmati Rice,Rice,25,1153.4,7,8073.8,4,11
2024-10-07,Golden Harvest Rice,Rice,25,1097.92,20,21958.4,0,15
2024-10-07,Dona Carmen Rice,Rice,25,1037.6,12,12451.2,0,8
2024-10-07,Imported Basmati Rice,Rice,25,1159.44,14,16232.16,0,12
2024-10-07,Lion Ivory Classic Premium Rice,Rice,25,1117.84,13,14531.92,0,10
2024-10-07,Golden Harvest Rice,Rice,25,1075.7,12,12908.4,5,17
2024-10-04,B-MEG Broiler Starter,Feeds,25,1414.25,13,18385.25,0,11
2024-10-04,San Miguel Poultry Finisher 25 kg,Feeds,25,649.51,12,7794.12,4,11
2024-10-04,Planters Products Pig Feed,Feeds,25,1090.52,17,18538.84,8,16
2024-10-04,Pilmico Fish Feed,Feeds,25,1114.52,11,12259.72,9,14
2024-10-04,Charoen Pokphand Broiler Starter,Feeds,25,1190.19,17,20233.23,6,16
2024-10-04,Pilmico Broiler Starter,Feeds,25,1009.98,6,6059.88,9,6
2024-10-04,B-MEG Broiler Starter,Feeds,25,1423.88,19,27053.72,0,15
2024-10-04,Atlas Prilled Urea,Fertilizer,25,1432.65,17,24355.05,6,17
2024-10-04,Atlas Prilled Urea,Fertilizer,25,1488.52,14,20839.28,4,12
2024-10-04,Purina Chick Starter,Feeds,25,1301.96,18,23435.28,7,17
2024-10-04,Amigo Planters Prilled Urea,Fertilizer,25,1294.97,2,2589.94,6,8
2024-10-04,Soil Conditioner Organic 25 kg,Fertilizer,25,640.52,6,3843.12,6,6
2024-10-04,Cargill Starter Mash 25 kg,Feeds,25,1254.42,11,13798.62,9,14
2024-09-30,Imported Basmati Rice,Rice,25,1174.27,13,15265.51,9,13
2024-09-30,Lion Ivory Classic Premium Rice,Rice,25,1110.72,15,16660.8,5,11
2024-09-30,Blueberry 5451 Rice,Rice,25,1174.2,9,10567.8,9,9
2024-09-30,Dinorado Rice,Rice,25,1210.3,2,2420.6,9,2
2024-09-30,Dinorado Rice,Rice,25,1235.0,10,12350.0,9,10
2024-09-30,Nueva Ecija Special Rice,Rice,25,1156.94,11,12726.34,9,11
2024-09-30,Kanto Japanese Rice,Rice,25,1161.49,22,25552.78,6,19
2024-09-30,Kanto Japanese Rice,Rice,25,1142.76,16,18284.16,9,16
2024-09-27,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1968.87,8,15750.96,9,8
2024-09-27,Charoen Pokphand Broiler Starter,Feeds,25,1245.14,4,4980.56,9,6
2024-09-27,B-MEG Pig Starter,Feeds,25,1076.27,19,20449.13,3,16
2024-09-27,B-MEG Broiler Starter,Feeds,25,1361.66,20,27233.2,3,18
2024-09-27,B-MEG Broiler Starter,Feeds,25,1409.75,21,29604.75,6,19
2024-09-27,Amigo Planters Prilled Urea,Fertilizer,25,1297.58,9,11678.22,5,8
2024-09-27,Atlas Prilled Urea,Fertilizer,25,1496.53,12,17958.36,8,11
2024-09-27,Pilmico Fish Feed,Feeds,25,1108.27,14,15515.78,9,14
2024-09-27,Soil Conditioner Organic 50 kg,Fertilizer,25,1507.95,0,0.0,9,6
2024-09-27,Starter Crumble 10 kg,Feeds,25,1232.31,20,24646.2,6,17
2024-09-27,B-MEG Broiler Starter,Feeds,25,1401.53,23,32235.19,4,19
2024-09-27,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1193.18,8,9545.44,8,11
2024-09-27,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1223.31,3,3669.93,5,5
2024-09-27,Pilmico Broiler Starter,Feeds,25,1045.27,3,3135.81,9,9
2024-09-27,Selecta Pig Mash,Feeds,25,1465.91,14,20522.74,3,16
2024-09-27,Valap Agri-Gypsum,Fertilizer,25,759.97,15,10639.58,1,11
2024-09-27,Cargill Grower Pellets 25 kg,Feeds,25,1207.21,19,22936.99,6,19
2024-09-27,YaraMila Complex 50 kg,Fertilizer,25,917.23,14,12841.22,4,9
2024-09-27,Pilmico Broiler Starter,Feeds,25,1058.62,13,13762.06,9,13
2024-09-27,Dairy Cattle Concentrate 25 kg,Feeds,25,1446.81,7,10127.67,9,12
2024-09-23,Dona Carmen Rice,Rice,25,1004.9,10,10049.0,1,5
2024-09-23,Lion Ivory Classic Premium Rice,Rice,25,1053.08,16,15796.2,6,15
2024-09-23,Dona Maria Rice,Rice,25,1058.2,14,14814.8,9,17
2024-09-23,Dona Maria Rice,Rice,25,1101.02,18,19818.36,7,16
2024-09-23,SunRice Jasmine,Rice,25,1138.29,15,17074.35,6,12
2024-09-23,Golden Harvest Rice,Rice,25,1065.47,15,14916.58,8,13
2024-09-23,SunRice Jasmine,Rice,25,1142.73,11,12570.03,6,9
2024-09-23,Goldenmine Malagkit,Rice,25,1103.37,1,1103.37,9,9
2024-09-20,Pilmico Fish Feed,Feeds,25,1109.63,7,7767.41,9,7
2024-09-20,Cargill Starter Mash 25 kg,Feeds,25,1241.91,5,6209.55,9,5
2024-09-20,Soil Conditioner Organic 50 kg,Fertilizer,25,1435.76,16,22972.16,9,15
2024-09-20,B-MEG Pig Starter,Feeds,25,1107.64,17,18829.88,6,16
2024-09-20,B-MEG Pig Starter,Feeds,25,1107.26,18,19930.68,9,18
2024-09-20,Single Super Phosphate SSP,Fertilizer,25,1617.99,11,17797.89,9,12
2024-09-20,Pilmico Broiler Starter,Feeds,25,1051.0,18,18918.0,9,18
2024-09-20,San Miguel Poultry Finisher 25 kg,Feeds,25,667.88,14,9350.32,9,14
2024-09-20,Cargill Starter Mash,Feeds,25,1046.99,14,14657.86,4,18
2024-09-20,Cargill Grower Pellets 25 kg,Feeds,25,1260.11,6,7560.66,9,10
2024-09-20,Charoen Pokphand Broiler Starter,Feeds,25,1189.17,8,9513.36,0,6
2024-09-20,Dairy Cattle Concentrate 25 kg,Feeds,25,1419.7,7,9937.9,7,5
2024-09-20,Planters Products Pig Feed,Feeds,25,1052.17,7,7365.19,8,11
2024-09-20,Amigo Planters Prilled Urea,Fertilizer,25,1226.04,5,6130.2,9,5
2024-09-20,Cargill Starter Mash,Feeds,25,1046.91,24,25125.84,4,19
2024-09-20,Amigo Planters Prilled Urea,Fertilizer,25,1274.58,12,15294.96,5,10
2024-09-20,GMC Broiler Feed,Feeds,25,1099.31,19,20886.89,0,14
2024-09-20,Amigo Planters Prilled Urea,Fertilizer,25,1240.16,10,12401.6,8,10
2024-09-20,Planters Products Pig Feed,Feeds,25,1053.01,15,15795.15,7,13
2024-09-20,Charoen Pokphand Broiler Starter,Feeds,25,1182.33,0,0.0,10,1
2024-09-20,Starter Crumble 10 kg,Feeds,25,1257.48,14,17604.72,4,14
2024-09-20,Amigo Planters Prilled Urea,Fertilizer,25,1252.05,5,6260.25,9,8
2024-09-20,Atlas MOP 50 kg,Fertilizer,25,841.6,12,10099.2,9,12
2024-09-16,Imported Basmati Rice,Rice,25,1146.35,4,4585.4,9,5
2024-09-16,Kanto Japanese Rice,Rice,25,1120.33,9,10082.97,9,9
2024-09-16,Farmboy Rice,Rice,25,1034.04,21,21714.84,7,19
2024-09-16,Golden Harvest Rice,Rice,25,1066.86,15,16002.9,9,15
2024-09-16,Golden Harvest Rice,Rice,25,1065.09,9,9585.81,8,8
2024-09-16,Farmboy Rice,Rice,25,1050.31,9,9452.79,9,9
2024-09-16,Nueva Ecija Special Rice,Rice,25,1155.03,13,15015.39,9,13
2024-09-16,Sinandomeng Rice,Rice,25,1244.64,15,18669.6,6,12
2024-09-16,SunRice Jasmine,Rice,25,1108.03,15,16620.45,9,16
2024-09-16,Dona Maria Rice,Rice,25,1078.23,7,7547.61,9,9
2024-09-16,Kanto Japanese Rice,Rice,25,1141.52,6,6849.12,8,8
2024-09-13,B-MEG Broiler Starter,Feeds,25,1441.45,17,24504.65,0,15
2024-09-13,YaraMila Complex 50 kg,Fertilizer,25,918.41,12,11020.92,9,12
2024-09-13,Valap Agri-Gypsum,Fertilizer,25,769.69,18,13854.42,0,14
2024-09-13,Cargill Grower Pellets 25 kg,Feeds,25,1215.67,9,10941.03,0,7
2024-09-13,Cargill Starter Mash,Feeds,25,1056.48,7,7395.36,9,16
2024-09-13,Atlas Ammosul,Fertilizer,25,1021.05,6,6126.3,1,5
2024-09-13,Soil Conditioner Organic 25 kg,Fertilizer,25,609.89,5,3049.45,2,6
2024-09-13,Purina Chick Starter,Feeds,25,1287.16,8,10297.28,0,5
2024-09-13,Nova Prima Poultry Mash 25 kg,Feeds,25,961.26,4,3845.04,9,4
2024-09-13,Pilmico Broiler Starter,Feeds,25,1020.22,13,13262.86,2,15
2024-09-13,Charoen Pokphand Broiler Starter,Feeds,25,1199.3,13,15590.9,1,12
2024-09-13,Dairy Cattle Concentrate 25 kg,Feeds,25,1409.26,13,18320.38,0,10
2024-09-13,GMC Broiler Feed,Feeds,25,1119.51,8,8956.08,9,8
2024-09-13,Pilmico Fish Feed,Feeds,25,1110.54,20,22210.8,0,16
2024-09-13,CPF Fish Pellets,Feeds,25,1186.44,10,11864.4,8,9
2024-09-13,Planters Products Pig Feed,Feeds,25,1036.39,21,21764.19,6,19
2024-09-13,Atlas MOP 50 kg,Fertilizer,25,826.89,11,9095.79,1,12
2024-09-13,Pilmico Broiler Starter,Feeds,25,1032.7,12,12392.4,2,13
2024-09-13,Amigo Planters Prilled Urea,Fertilizer,25,1288.44,10,12884.4,2,11
2024-09-13,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1212.67,10,12126.7,4,8
2024-09-13,Pilmico Broiler Starter,Feeds,25,1023.51,11,11258.61,2,12
2024-09-13,Soil Conditioner Organic 50 kg,Fertilizer,25,1446.45,6,8678.7,9,13
2024-09-09,La Union Premium Rice,Rice,25,984.35,7,6890.45,9,11
2024-09-09,SunRice Jasmine,Rice,25,1107.87,20,22157.4,1,12
2024-09-09,SunRice Jasmine,Rice,25,1146.22,11,12608.42,9,15
2024-09-09,Nueva Ecija Special Rice,Rice,25,1118.36,16,17893.76,5,14
2024-09-09,Dona Maria Rice,Rice,25,1097.82,13,14271.66,5,9
2024-09-09,Goldenmine Malagkit,Rice,25,1138.96,5,5694.8,9,5
2024-09-09,Kanto Japanese Rice,Rice,25,1141.42,3,3424.26,9,3
2024-09-09,Harvester’s Special 5 kg,Rice,25,1025.52,8,8204.16,7,6
2024-09-06,Pilmico Fish Feed,Feeds,25,1126.28,15,16894.2,9,15
2024-09-06,B-MEG Pig Starter,Feeds,25,1059.34,12,12712.08,1,13
2024-09-06,Purina Chick Starter,Feeds,25,1274.35,11,14017.85,4,6
2024-09-06,Planters Products Pig Feed,Feeds,25,1099.89,7,7699.23,8,11
2024-09-06,B-MEG Broiler Starter,Feeds,25,1413.32,3,4239.96,9,4
2024-09-06,Pilmico Fish Feed,Feeds,25,1132.06,6,6792.36,4,8
